t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1440903095,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903095,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903095,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903095,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903095,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903095,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903096,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903096,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903096,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903104,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903104,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903104,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903104,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903104,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903104,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903104,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903104,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903105,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903113,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903113,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903113,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903113,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903113,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903113,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903113,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903113,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903114,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903122,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903122,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903122,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903122,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903122,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903122,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903122,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903122,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903123,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903131,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903131,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903131,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903131,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903131,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903131,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903131,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903131,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903132,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903140,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903140,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903140,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903140,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903140,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903140,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903140,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903140,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903141,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903149,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903149,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903149,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903149,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903149,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903149,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903149,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903149,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903150,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903158,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903158,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903158,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903158,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903158,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903158,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903158,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903158,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903159,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903167,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903167,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903167,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903167,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903167,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903167,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903167,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903167,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903168,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903176,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903176,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903176,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903176,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903176,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903176,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903176,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903176,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903177,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903185,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903185,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903185,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903185,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903185,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903185,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903185,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903185,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903186,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903194,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903194,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903194,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903194,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903194,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903194,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903194,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903194,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903203,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903203,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903203,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903203,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903203,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903203,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903203,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903203,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903203,3,0.000144,0.000000,0.000000,0.000000,events/second
1440903211,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903211,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903211,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903211,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903211,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903211,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903211,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903211,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903212,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903220,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903220,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903220,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903220,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903220,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903220,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903220,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903220,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903221,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903229,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903229,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903229,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903229,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903229,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903229,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903229,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903229,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903238,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903238,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903238,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903238,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903238,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903238,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903238,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903238,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903238,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903246,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903246,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903246,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903246,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903246,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903246,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903246,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903246,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903247,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903255,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903255,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903255,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903255,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903255,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903255,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903255,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903255,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903256,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903264,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903264,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903264,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903264,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903264,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903264,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903264,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903264,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903265,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903273,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903273,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903273,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903273,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903273,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903273,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903273,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903273,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903282,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903282,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903282,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903282,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903282,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903282,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903282,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903282,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903282,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903290,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903290,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903290,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903290,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903290,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903290,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903290,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903290,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903291,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903299,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903299,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903299,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903299,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903299,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903299,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903299,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903299,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903300,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903308,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903308,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903308,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903308,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903308,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903308,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903308,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903308,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903309,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903317,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903317,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903317,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903317,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903317,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903317,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903317,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903317,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903318,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903326,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903326,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903326,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903326,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903326,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903326,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903326,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903326,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903327,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903335,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903335,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903335,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903335,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903335,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903335,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903335,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903335,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903336,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903344,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903344,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903344,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903344,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903344,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903344,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903344,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903344,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903352,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903352,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903352,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903352,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903352,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903352,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903352,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903352,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903353,3,0.000143,0.000000,0.000000,0.000000,events/second
1440903361,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903361,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903361,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903361,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903361,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903361,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903361,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903361,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903362,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903370,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903370,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903370,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903370,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903370,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903370,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903370,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903370,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903371,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903379,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903379,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903379,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903379,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903379,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903379,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903379,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903379,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903380,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903388,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903388,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903388,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903388,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903388,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903388,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903388,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903388,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903389,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903397,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903397,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903397,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903397,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903397,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903397,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903397,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903397,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903405,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903405,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903405,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903405,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903406,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903406,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903406,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903406,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903406,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903414,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903414,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903414,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903414,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903414,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903414,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903414,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903414,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903415,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903423,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903423,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903423,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903423,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903423,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903423,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903423,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903423,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903424,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903432,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903432,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903432,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903432,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903432,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903432,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903432,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903432,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903433,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903441,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903441,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903441,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903441,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903441,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903441,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903441,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903441,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903450,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903450,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903450,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903450,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903450,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903450,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903450,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903450,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903450,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903458,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903458,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903458,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903458,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903458,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903458,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903458,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903458,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903459,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903467,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903467,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903467,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903467,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903467,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903467,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903467,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903467,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903468,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903476,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903476,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903476,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903476,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903476,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903476,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903476,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903476,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903477,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903485,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903485,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903485,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903485,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903485,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903485,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903485,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903485,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903494,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903494,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903494,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903494,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903494,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903494,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903494,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903494,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903494,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903502,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903502,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903502,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903502,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903502,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903502,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903502,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903502,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903503,3,0.000142,0.000000,0.000000,0.000000,events/second
1440903511,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903511,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903511,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903511,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903511,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903511,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903511,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903511,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903520,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903520,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903520,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903520,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903520,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903520,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903520,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903520,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903520,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903529,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903529,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903529,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903529,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903529,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903529,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903529,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903529,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903529,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903537,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903537,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903537,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903537,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903537,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903537,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903537,3,0.000141,0.000000,0.000000,0.000000,events/second
1440903537,3,0.000141,0.000000,0.000000,0.000000,events/second
